timestamp,src_ip,host,uri,method,status,user_agent
2025-10-12T04:46:31Z,125.105.107.28,api.example.com,/user/profile,PUT,201,python-requests/2.28.0
2025-10-08T12:40:05Z,139.127.152.222,shop.example.com,/api/data,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T23:56:37Z,82.243.96.120,example.com,/api/status,PUT,200,curl/7.68.0
2025-10-09T20:45:10Z,77.226.214.186,api.example.com,/logout,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T14:21:52Z,90.159.23.207,shop.example.com,/static/style.css,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T03:27:08Z,113.78.64.121,api.example.com,/about,PUT,201,python-requests/2.28.0
2025-10-12T17:30:37Z,133.212.54.41,api.example.com,/static/style.css,POST,200,python-requests/2.28.0
2025-10-10T14:45:40Z,166.192.60.176,example.com,/images/logo.png,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T15:13:18Z,219.71.104.142,api.example.com,/user/profile,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T10:08:15Z,14.66.225.158,shop.example.com,/api/data,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T20:14:41Z,54.166.233.129,shop.example.com,/about,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T19:40:29Z,92.237.217.4,api.example.com,/api/status,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T13:25:22Z,9.194.209.18,api.example.com,/logout,POST,200,python-requests/2.28.0
2025-10-11T02:21:26Z,69.181.131.134,shop.example.com,/contact,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T16:35:12Z,88.147.142.203,api.example.com,/blog/123,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T12:45:39Z,60.43.98.15,example.com,/contact,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T01:14:28Z,213.180.19.177,api.example.com,/search?q=fastapi,POST,201,curl/7.68.0
2025-10-11T15:53:02Z,163.217.20.54,api.example.com,/search?q=fastapi,PUT,404,curl/7.68.0
2025-10-11T13:24:18Z,60.150.70.211,api.example.com,/dashboard,PUT,200,python-requests/2.28.0
2025-10-08T11:11:13Z,82.116.9.7,shop.example.com,/search?q=fastapi,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-07T11:24:46Z,37.248.243.173,shop.example.com,/static/style.css,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T01:08:51Z,164.147.92.6,api.example.com,/images/logo.png,GET,301,python-requests/2.28.0
2025-10-13T23:56:56Z,87.96.27.54,shop.example.com,/static/style.css,PUT,200,curl/7.68.0
2025-10-12T15:41:28Z,177.110.48.37,api.example.com,/search?q=fastapi,PUT,201,curl/7.68.0
2025-10-07T18:27:38Z,52.239.130.161,example.com,/static/style.css,GET,404,curl/7.68.0
2025-10-10T01:31:14Z,171.89.0.69,example.com,/images/logo.png,POST,201,curl/7.68.0
2025-10-09T16:04:36Z,114.222.59.176,api.example.com,/images/logo.png,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T03:04:56Z,68.239.197.9,example.com,/logout,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T05:23:38Z,171.236.21.159,shop.example.com,/settings,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T21:20:48Z,116.203.67.44,example.com,/help,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:18:19Z,34.194.78.179,api.example.com,/logout,GET,200,python-requests/2.28.0
2025-10-08T05:22:27Z,87.120.96.140,shop.example.com,/user/profile,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-13T12:46:07Z,64.75.244.42,example.com,/contact,POST,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T19:18:03Z,50.108.250.142,shop.example.com,/,GET,200,curl/7.68.0
2025-10-14T00:53:04Z,119.197.27.254,shop.example.com,/user/profile,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T14:44:31Z,205.90.236.193,api.example.com,/api/status,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T00:03:27Z,110.51.78.62,example.com,/static/style.css,POST,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T09:18:47Z,158.28.56.107,api.example.com,/,POST,201,python-requests/2.28.0
2025-10-09T04:59:58Z,170.82.53.63,api.example.com,/login,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T09:41:30Z,79.175.253.174,shop.example.com,/login,GET,404,curl/7.68.0
2025-10-10T15:15:44Z,11.16.165.134,example.com,/about,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T23:00:05Z,92.180.154.74,shop.example.com,/user/profile,PUT,201,python-requests/2.28.0
2025-10-12T23:19:26Z,54.48.19.20,example.com,/logout,GET,201,python-requests/2.28.0
2025-10-08T06:25:29Z,89.6.139.21,shop.example.com,/contact,GET,201,python-requests/2.28.0
2025-10-12T12:20:13Z,86.166.170.238,api.example.com,/help,GET,200,curl/7.68.0
2025-10-12T13:52:14Z,116.113.44.33,example.com,/api/status,PUT,301,curl/7.68.0
2025-10-10T18:33:04Z,105.159.153.110,shop.example.com,/login,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T09:44:33Z,177.136.225.123,example.com,/static/style.css,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T03:06:07Z,45.42.197.146,api.example.com,/user/profile,POST,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T17:15:36Z,122.174.7.202,example.com,/blog/123,PUT,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T20:51:51Z,57.39.145.123,shop.example.com,/dashboard,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T08:45:51Z,136.80.216.204,api.example.com,/,POST,404,python-requests/2.28.0
2025-10-12T03:24:24Z,171.50.221.181,shop.example.com,/static/style.css,GET,200,curl/7.68.0
2025-10-08T12:54:38Z,151.32.99.99,shop.example.com,/blog/123,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T21:39:00Z,100.183.248.57,shop.example.com,/dashboard,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T04:53:30Z,178.77.12.224,shop.example.com,/images/logo.png,PUT,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T06:01:10Z,44.129.137.211,api.example.com,/login,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T02:58:50Z,45.24.121.252,example.com,/search?q=fastapi,GET,200,python-requests/2.28.0
2025-10-10T13:50:55Z,63.33.129.32,api.example.com,/api/data,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T20:50:55Z,42.40.65.79,example.com,/static/style.css,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T05:22:53Z,132.3.42.100,api.example.com,/search?q=fastapi,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T07:52:33Z,123.14.139.174,api.example.com,/about,GET,200,curl/7.68.0
2025-10-08T21:25:09Z,22.235.197.191,example.com,/user/profile,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T20:43:59Z,7.244.189.116,shop.example.com,/help,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T16:29:32Z,144.186.86.32,shop.example.com,/login,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T12:20:13Z,126.179.17.91,example.com,/help,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T17:21:34Z,145.15.38.49,example.com,/api/data,GET,301,python-requests/2.28.0
2025-10-07T08:54:33Z,133.123.75.39,example.com,/,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T04:52:15Z,66.104.214.238,shop.example.com,/about,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T13:18:25Z,140.209.117.154,api.example.com,/static/style.css,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T17:42:42Z,30.229.248.153,shop.example.com,/api/status,GET,201,curl/7.68.0
2025-10-10T15:25:14Z,93.248.8.229,api.example.com,/dashboard,GET,301,python-requests/2.28.0
2025-10-12T19:17:39Z,90.131.50.165,shop.example.com,/contact,PUT,404,curl/7.68.0
2025-10-13T09:32:20Z,142.14.155.230,example.com,/images/logo.png,POST,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T08:55:08Z,90.126.19.1,example.com,/dashboard,POST,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T18:28:44Z,79.157.81.15,shop.example.com,/settings,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-10T15:06:10Z,159.188.206.68,api.example.com,/static/style.css,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T21:17:01Z,150.99.146.92,api.example.com,/user/profile,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T11:58:26Z,223.164.92.196,shop.example.com,/user/profile,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T23:55:44Z,137.109.69.174,example.com,/api/data,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T04:03:21Z,195.220.1.215,example.com,/search?q=fastapi,POST,201,curl/7.68.0
2025-10-07T09:48:29Z,89.46.99.78,api.example.com,/,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T06:23:56Z,68.98.202.245,api.example.com,/api/status,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-11T20:18:53Z,89.210.197.211,api.example.com,/help,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T09:24:33Z,160.55.96.49,api.example.com,/help,POST,201,curl/7.68.0
2025-10-13T11:36:38Z,184.32.173.54,example.com,/,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T18:42:34Z,126.47.60.116,example.com,/about,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T06:20:50Z,89.190.18.121,api.example.com,/api/status,PUT,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T15:39:13Z,54.84.130.241,example.com,/search?q=fastapi,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T06:43:14Z,30.59.140.27,shop.example.com,/login,GET,301,curl/7.68.0
2025-10-11T00:40:25Z,28.45.132.127,api.example.com,/login,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T22:35:41Z,222.91.103.155,example.com,/settings,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T08:10:34Z,133.253.54.47,shop.example.com,/,POST,404,curl/7.68.0
2025-10-09T12:25:10Z,62.180.76.141,example.com,/api/data,GET,404,curl/7.68.0
2025-10-10T02:29:53Z,217.95.151.134,example.com,/static/style.css,GET,200,curl/7.68.0
2025-10-12T01:23:54Z,196.127.199.238,api.example.com,/static/style.css,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T06:09:54Z,123.151.1.41,shop.example.com,/static/style.css,PUT,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T23:11:49Z,161.132.141.154,example.com,/dashboard,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T06:11:33Z,218.252.102.248,api.example.com,/blog/123,GET,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T21:30:30Z,223.196.38.189,api.example.com,/static/style.css,POST,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T06:35:36Z,59.216.51.54,shop.example.com,/user/profile,PUT,404,curl/7.68.0
2025-10-13T23:48:25Z,21.126.147.225,shop.example.com,/api/status,PUT,200,python-requests/2.28.0
2025-10-12T05:06:39Z,112.253.83.111,shop.example.com,/static/style.css,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T02:11:04Z,17.92.69.219,shop.example.com,/,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T21:07:40Z,34.209.228.202,example.com,/api/data,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T11:10:23Z,152.210.155.74,example.com,/static/style.css,PUT,200,curl/7.68.0
2025-10-10T17:33:39Z,72.69.19.68,api.example.com,/search?q=fastapi,PUT,301,python-requests/2.28.0
2025-10-12T18:21:48Z,205.153.48.232,shop.example.com,/settings,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:09:06Z,129.78.99.219,shop.example.com,/user/profile,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-14T05:05:58Z,201.9.65.224,example.com,/login,POST,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T00:25:33Z,110.183.184.5,shop.example.com,/,POST,201,python-requests/2.28.0
2025-10-10T04:21:00Z,159.143.160.16,api.example.com,/help,GET,404,curl/7.68.0
2025-10-09T07:26:06Z,103.152.247.30,example.com,/contact,GET,404,python-requests/2.28.0
2025-10-14T00:47:02Z,9.62.10.163,api.example.com,/api/status,POST,404,python-requests/2.28.0
2025-10-12T12:13:28Z,29.245.72.231,api.example.com,/contact,GET,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T02:30:33Z,11.129.189.158,api.example.com,/blog/123,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T19:42:15Z,155.45.77.0,api.example.com,/login,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T14:03:27Z,59.146.133.42,shop.example.com,/help,POST,201,curl/7.68.0
2025-10-11T19:06:34Z,123.88.188.213,shop.example.com,/blog/123,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T07:10:37Z,121.149.203.115,example.com,/user/profile,GET,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T16:34:38Z,144.80.134.123,api.example.com,/dashboard,PUT,301,python-requests/2.28.0
2025-10-08T21:27:01Z,129.53.108.218,example.com,/contact,GET,201,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-07T15:06:16Z,101.46.20.161,shop.example.com,/api/status,PUT,404,python-requests/2.28.0
2025-10-12T21:04:06Z,78.6.234.241,shop.example.com,/user/profile,GET,201,python-requests/2.28.0
2025-10-07T22:51:17Z,82.248.44.75,example.com,/settings,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T22:59:16Z,89.21.6.205,api.example.com,/api/status,GET,404,curl/7.68.0
2025-10-09T03:47:53Z,52.151.37.59,example.com,/api/status,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T07:38:18Z,141.178.9.39,example.com,/,POST,200,python-requests/2.28.0
2025-10-09T12:39:10Z,109.248.178.139,api.example.com,/search?q=fastapi,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T01:26:34Z,49.32.122.23,shop.example.com,/blog/123,GET,201,curl/7.68.0
2025-10-11T23:52:22Z,172.201.53.234,api.example.com,/static/style.css,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T05:35:19Z,191.209.245.11,shop.example.com,/blog/123,POST,404,curl/7.68.0
2025-10-10T03:00:34Z,83.80.19.48,example.com,/about,GET,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T20:14:33Z,152.72.194.232,example.com,/search?q=fastapi,POST,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-12T16:42:54Z,194.141.225.1,shop.example.com,/about,POST,404,curl/7.68.0
2025-10-13T00:01:02Z,15.212.39.193,example.com,/dashboard,POST,404,curl/7.68.0
2025-10-10T06:20:56Z,199.13.96.48,shop.example.com,/about,POST,301,curl/7.68.0
2025-10-07T08:23:56Z,142.1.113.42,example.com,/user/profile,POST,404,python-requests/2.28.0
2025-10-11T03:07:40Z,201.144.191.29,shop.example.com,/blog/123,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T18:19:49Z,146.155.244.118,shop.example.com,/logout,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T04:56:28Z,9.198.173.8,example.com,/search?q=fastapi,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T05:48:43Z,44.252.182.61,example.com,/settings,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-09T16:56:29Z,70.245.9.30,example.com,/,POST,404,python-requests/2.28.0
2025-10-13T04:00:41Z,179.188.119.65,api.example.com,/contact,PUT,301,python-requests/2.28.0
2025-10-10T13:45:33Z,60.41.187.193,shop.example.com,/settings,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T05:49:41Z,82.248.39.74,api.example.com,/logout,PUT,301,python-requests/2.28.0
2025-10-10T02:01:57Z,179.28.86.109,shop.example.com,/api/status,PUT,201,curl/7.68.0
2025-10-12T17:29:12Z,173.239.106.145,shop.example.com,/images/logo.png,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T17:09:24Z,188.84.147.184,shop.example.com,/login,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T20:31:13Z,8.239.26.79,shop.example.com,/logout,PUT,201,curl/7.68.0
2025-10-08T10:50:49Z,76.77.240.51,api.example.com,/api/data,POST,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T04:20:13Z,126.17.234.180,example.com,/blog/123,GET,404,python-requests/2.28.0
2025-10-08T15:33:57Z,139.126.48.218,shop.example.com,/static/style.css,POST,201,python-requests/2.28.0
2025-10-14T03:20:34Z,63.72.60.192,api.example.com,/api/status,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T13:12:47Z,163.228.51.168,example.com,/images/logo.png,PUT,200,curl/7.68.0
2025-10-10T17:56:25Z,220.40.238.163,api.example.com,/search?q=fastapi,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T15:13:52Z,139.112.99.68,api.example.com,/logout,POST,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T18:39:51Z,105.211.186.213,example.com,/dashboard,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-08T06:45:00Z,116.168.29.45,example.com,/blog/123,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-08T21:05:01Z,153.84.18.44,api.example.com,/blog/123,PUT,301,python-requests/2.28.0
2025-10-11T01:31:58Z,1.84.159.71,example.com,/images/logo.png,POST,200,python-requests/2.28.0
2025-10-11T15:37:56Z,114.50.167.153,api.example.com,/login,POST,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T19:22:13Z,223.21.13.158,shop.example.com,/static/style.css,POST,201,python-requests/2.28.0
2025-10-13T00:27:59Z,87.83.177.206,api.example.com,/logout,PUT,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T04:34:36Z,177.88.183.81,shop.example.com,/help,PUT,301,curl/7.68.0
2025-10-13T07:45:42Z,26.242.75.14,example.com,/search?q=fastapi,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T16:21:54Z,62.132.226.47,shop.example.com,/logout,GET,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-10T20:16:46Z,140.143.40.38,api.example.com,/login,PUT,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T20:33:06Z,191.122.11.190,example.com,/user/profile,POST,200,curl/7.68.0
2025-10-14T03:35:51Z,138.112.88.206,example.com,/about,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T12:34:35Z,142.114.248.140,example.com,/user/profile,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T07:41:09Z,77.16.57.123,shop.example.com,/images/logo.png,PUT,200,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-13T06:54:24Z,169.65.194.182,example.com,/static/style.css,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-07T09:29:27Z,136.227.192.111,example.com,/blog/123,POST,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-07T08:11:31Z,101.8.49.70,api.example.com,/api/status,GET,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T18:00:11Z,120.44.17.215,shop.example.com,/login,POST,301,curl/7.68.0
2025-10-07T21:00:37Z,159.33.35.244,example.com,/static/style.css,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-08T00:33:11Z,6.190.75.105,api.example.com,/search?q=fastapi,POST,301,curl/7.68.0
2025-10-12T21:55:30Z,178.147.21.47,example.com,/blog/123,PUT,200,curl/7.68.0
2025-10-12T20:39:12Z,171.32.225.153,api.example.com,/login,PUT,301,curl/7.68.0
2025-10-09T03:52:45Z,69.39.19.157,shop.example.com,/logout,PUT,200,curl/7.68.0
2025-10-12T02:45:27Z,136.47.191.249,shop.example.com,/api/data,PUT,301,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-10T16:04:14Z,80.19.237.54,shop.example.com,/logout,PUT,301,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-09T06:07:39Z,121.218.107.115,example.com,/login,PUT,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-11T00:42:58Z,77.240.18.206,shop.example.com,/settings,PUT,200,python-requests/2.28.0
2025-10-09T22:40:21Z,89.253.186.249,shop.example.com,/,POST,200,curl/7.68.0
2025-10-08T03:27:53Z,164.11.184.0,example.com,/settings,POST,301,curl/7.68.0
2025-10-11T18:48:33Z,187.172.125.115,api.example.com,/login,GET,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T02:05:29Z,210.149.237.8,example.com,/settings,GET,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36
2025-10-12T19:59:04Z,108.28.114.150,api.example.com,/about,GET,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T05:23:26Z,146.190.14.146,example.com,/search?q=fastapi,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-13T22:47:36Z,173.47.100.142,example.com,/blog/123,PUT,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-12T07:28:14Z,111.10.126.131,shop.example.com,/blog/123,PUT,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:20:05Z,207.119.76.99,shop.example.com,/settings,GET,404,python-requests/2.28.0
2025-10-10T10:28:28Z,140.3.109.29,example.com,/api/data,GET,201,curl/7.68.0
2025-10-09T09:56:52Z,172.223.122.61,api.example.com,/search?q=fastapi,PUT,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-07T07:35:02Z,217.48.93.30,api.example.com,/contact,POST,301,curl/7.68.0
2025-10-11T15:02:54Z,143.115.28.78,example.com,/user/profile,GET,200,curl/7.68.0
2025-10-13T10:03:47Z,189.53.75.52,api.example.com,/contact,PUT,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T20:06:08Z,118.32.204.119,example.com,/,PUT,301,curl/7.68.0
2025-10-09T00:37:41Z,32.230.242.33,api.example.com,/search?q=fastapi,POST,301,python-requests/2.28.0
2025-10-12T13:30:29Z,164.162.217.30,shop.example.com,/,GET,404,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X)
2025-10-07T11:38:33Z,40.229.252.163,api.example.com,/contact,POST,201,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-09T04:46:36Z,121.1.111.23,example.com,/api/status,POST,301,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36
2025-10-11T07:54:47Z,204.229.19.157,example.com,/api/data,PUT,201,python-requests/2.28.0
